signature_id,Sub_Status,status_message_id,signature
,0xC0000041,STATUS_PORT_CONNECTION_REFUSED,"The NtConnectPort request is refused"
,0xC0000042,STATUS_INVALID_PORT_HANDLE,"The type of port handle is invalid for the operation requested"
,0xC0000043,STATUS_SHARING_VIOLATION,"A file cannot be opened because the share access flags are incompatible"
,0xC0000044,STATUS_QUOTA_EXCEEDED,"Insufficient quota exists to complete the operation"
,0xC0000045,STATUS_INVALID_PAGE_PROTECTION,"The specified page protection was not valid"
,0xC0000046,STATUS_MUTANT_NOT_OWNED,"An attempt to release a mutant object was made by a thread that was not the owner of the mutant object"
,0xC0000047,STATUS_SEMAPHORE_LIMIT_EXCEEDED,"An attempt was made to release a semaphore such that its maximum count would have been exceeded"
,0xC0000048,STATUS_PORT_ALREADY_SET,"An attempt to set a process's DebugPort or ExceptionPort was made, but a port already exists in the process or an attempt to set a file's CompletionPort made, but a port was already set in the file or an attempt to set an ALPC port's associated completion port was made, but it is already set"
,0xC0000049,STATUS_SECTION_NOT_IMAGE,"An attempt was made to query image information on a section which does not map an image"
,0xC000004A,STATUS_SUSPEND_COUNT_EXCEEDED,"An attempt was made to suspend a thread whose suspend count was at its maximum"
,0xC000004B,STATUS_THREAD_IS_TERMINATING,"An attempt was made to access a thread that has begun termination"
,0xC000004C,STATUS_BAD_WORKING_SET_LIMIT,"An attempt was made to set the working set limit to an invalid value (minimum greater than maximum, etc)"
,0xC000004D,STATUS_INCOMPATIBLE_FILE_MAP,"A section was created to map a file which is not compatible to an already existing section which maps the same file"
,0xC000004E,STATUS_SECTION_PROTECTION,"A view to a section specifies a protection which is incompatible with the initial view's protection"
,0xC000004F,STATUS_EAS_NOT_SUPPORTED,"An operation involving EAs failed because the file system does not support EAs"
,0xC0000050,STATUS_EA_TOO_LARGE,"An EA operation failed because EA set is too large"
,0xC0000051,STATUS_NONEXISTENT_EA_ENTRY,"An EA operation failed because the name or EA index is invalid"
,0xC0000052,STATUS_NO_EAS_ON_FILE,"The file for which EAs were requested has no EAs"
,0xC0000053,STATUS_EA_CORRUPT_ERROR,"The EA is corrupt and non-readable"
,0xC0000054,STATUS_FILE_LOCK_CONFLICT,"A requested read/write cannot be granted due to a conflicting file lock"
,0xC0000055,STATUS_LOCK_NOT_GRANTED,"A requested file lock cannot be granted due to other existing locks"
,0xC0000056,STATUS_DELETE_PENDING,"A non close operation has been requested of a file object with a delete pending"
,0xC0000057,STATUS_CTL_FILE_NOT_SUPPORTED,"An attempt was made to set the control attribute on a file. This attribute is not supported in the target file system"
,0xC0000058,STATUS_UNKNOWN_REVISION,"Indicates a revision number encountered or specified is not one known by the service. It may be a more recent revision than the service is aware of"
,0xC0000059,STATUS_REVISION_MISMATCH,"Indicates two revision levels are incompatible"
,0xC000005A,STATUS_INVALID_OWNER,"Indicates a particular Security ID may not be assigned as the owner of an object"
,0xC000005B,STATUS_INVALID_PRIMARY_GROUP,"Indicates a particular Security ID may not be assigned as the primary group of an object"
,0xC000005C,STATUS_NO_IMPERSONATION_TOKEN,"An attempt has been made to operate on an impersonation token by a thread that is not currently impersonating a client"
,0xC000005D,STATUS_CANT_DISABLE_MANDATORY,"A mandatory group may not be disabled"
4625,0xC000005E,STATUS_NO_LOGON_SERVERS,"There are currently no logon servers available to service the logon request."
,0xC000005F,STATUS_NO_SUCH_LOGON_SESSION,"A specified logon session does not exist. It may already have been terminated"
,0xC0000060,STATUS_NO_SUCH_PRIVILEGE,"A specified privilege does not exist"
,0xC0000061,STATUS_PRIVILEGE_NOT_HELD,"A required privilege is not held by the client"
,0xC0000062,STATUS_INVALID_ACCOUNT_NAME,"The name provided is not a properly formed account name"
,0xC0000063,STATUS_USER_EXISTS,"The specified account already exists"
4625,0xC0000064,STATUS_NO_SUCH_USER,"The specified account does not exist"
,0xC0000065,STATUS_GROUP_EXISTS,"The specified group already exists"
,0xC0000066,STATUS_NO_SUCH_GROUP,"The specified group does not exist"
,0xC0000067,STATUS_MEMBER_IN_GROUP,"The specified user account is already in the specified group account. Also used to indicate a group cannot be deleted because it contains a member"
,0xC0000068,STATUS_MEMBER_NOT_IN_GROUP,"The specified user account is not a member of the specified group account"
,0xC0000069,STATUS_LAST_ADMIN,"Indicates the requested operation would disable, delete or could prevent logon for an administration account. This is not allowed to prevent creating a situation in which the system cannot be administrated"
4625,0xC000006A,STATUS_WRONG_PASSWORD,"When trying to update a password, this return status indicates that the value provided as the current password is not correct"
,0xC000006B,STATUS_ILL_FORMED_PASSWORD,"When trying to update a password, this return status indicates that the value provided for the new password contains values that are not allowed in passwords"
,0xC000006C,STATUS_PASSWORD_RESTRICTION,"When trying to update a password, this status indicates that some password update rule has been violated. For example, the password may not meet length criteria"
4625,0xC000006D,STATUS_LOGON_FAILURE,"The attempted logon is invalid. This is either due to a bad username or authentication information"
4625,0xC000006E,STATUS_ACCOUNT_RESTRICTION,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)"
4625,0xC000006F,STATUS_INVALID_LOGON_HOURS,"The user account has time restrictions and may not be logged onto at this time"
4625,0xC0000070,STATUS_INVALID_WORKSTATION,"The user account is restricted such that it may not be used to log on from the source workstation"
4625,0xC0000071,STATUS_PASSWORD_EXPIRED,"The user account's password has expired"
4625,0xC0000072,STATUS_ACCOUNT_DISABLED,"The referenced account is currently disabled and may not be logged on to"
,0xC0000073,STATUS_NONE_MAPPED,"None of the information to be translated has been translated"
,0xC0000074,STATUS_TOO_MANY_LUIDS_REQUESTED,"The number of LUIDs requested may not be allocated with a single allocation"
,0xC0000075,STATUS_LUIDS_EXHAUSTED,"Indicates there are no more LUIDs to allocate"
,0xC0000076,STATUS_INVALID_SUB_AUTHORITY,"Indicates the sub-authority value is invalid for the particular use"
,0xC0000077,STATUS_INVALID_ACL,"Indicates the ACL structure is not valid"
,0xC0000078,STATUS_INVALID_SID,"Indicates the SID structure is not valid"
,0xC0000079,STATUS_INVALID_SECURITY_DESCR,"Indicates the SECURITY_DESCRIPTOR structure is not valid"
,0xC000007A,STATUS_PROCEDURE_NOT_FOUND,"Indicates the specified procedure address cannot be found in the DLL"
,0xC000007B,STATUS_INVALID_IMAGE_FORMAT,"{Bad Image} %hs is either not designed to run on Windows or it contains an error. Try installing the program again using the original installation media or contact your system administrator or the software vendor for support. Error status 0x%08lx"
,0xC000007C,STATUS_NO_TOKEN,"An attempt was made to reference a token that doesn't exist. This is typically done by referencing the token associated with a thread when the thread is not impersonating a client"
,0xC000007D,STATUS_BAD_INHERITANCE_ACL,"Indicates that an attempt to build either an inherited ACL or ACE was not successful. This can be caused by a number of things. One of the more probable causes is the replacement of a CreatorId with an SID that didn't fit into the ACE or ACL"
,0xC000007E,STATUS_RANGE_NOT_LOCKED,"The range specified in NtUnlockFile was not locked"
,0xC000007F,STATUS_DISK_FULL,"An operation failed because the disk was full. If this is a thinly provisioned volume the physical storage backing this volume has been exhausted"
,0xC0000080,STATUS_SERVER_DISABLED,"The GUID allocation server is [already] disabled at the moment"
,0xC0000081,STATUS_SERVER_NOT_DISABLED,"The GUID allocation server is [already] enabled at the moment"
,0xC0000082,STATUS_TOO_MANY_GUIDS_REQUESTED,"Too many GUIDs were requested from the allocation server at once"
,0xC0000083,STATUS_GUIDS_EXHAUSTED,"The GUIDs could not be allocated because the Authority Agent was exhausted"
,0xC0000084,STATUS_INVALID_ID_AUTHORITY,"The value provided was an invalid value for an identifier authority"
,0xC0000085,STATUS_AGENTS_EXHAUSTED,"There are no more authority agent values available for the given identifier authority value"
,0xC0000086,STATUS_INVALID_VOLUME_LABEL,"An invalid volume label has been specified"
,0xC0000087,STATUS_SECTION_NOT_EXTENDED,"A mapped section could not be extended"
,0xC0000088,STATUS_NOT_MAPPED_DATA,"Specified section to flush does not map a data file"
,0xC0000089,STATUS_RESOURCE_DATA_NOT_FOUND,"Indicates the specified image file did not contain a resource section"
,0xC000008A,STATUS_RESOURCE_TYPE_NOT_FOUND,"Indicates the specified resource type cannot be found in the image file"
,0xC000008B,STATUS_RESOURCE_NAME_NOT_FOUND,"Indicates the specified resource name cannot be found in the image file"
,0xC000008C,STATUS_ARRAY_BOUNDS_EXCEEDED,"{EXCEPTION} Array bounds exceeded"
,0xC000008D,STATUS_FLOAT_DENORMAL_OPERAND,"{EXCEPTION} Floating-point denormal operand"
,0xC000008E,STATUS_FLOAT_DIVIDE_BY_ZERO,"{EXCEPTION} Floating-point division by zero"
,0xC000008F,STATUS_FLOAT_INEXACT_RESULT,"{EXCEPTION} Floating-point inexact result"
,0xC0000090,STATUS_FLOAT_INVALID_OPERATION,"{EXCEPTION} Floating-point invalid operation"
,0xC0000091,STATUS_FLOAT_OVERFLOW,"{EXCEPTION} Floating-point overflow"
,0xC0000092,STATUS_FLOAT_STACK_CHECK,"{EXCEPTION} Floating-point stack check"
,0xC0000093,STATUS_FLOAT_UNDERFLOW,"{EXCEPTION} Floating-point underflow"
,0xC0000094,STATUS_INTEGER_DIVIDE_BY_ZERO,"{EXCEPTION} Integer division by zero"
,0xC0000095,STATUS_INTEGER_OVERFLOW,"{EXCEPTION} Integer overflow"
,0xC0000096,STATUS_PRIVILEGED_INSTRUCTION,"{EXCEPTION} Privileged instruction"
,0xC0000097,STATUS_TOO_MANY_PAGING_FILES,"An attempt was made to install more paging files than the system supports"
,0xC0000098,STATUS_FILE_INVALID,"The volume for a file has been externally altered such that the opened file is no longer valid"
,0xC0000099,STATUS_ALLOTTED_SPACE_EXCEEDED,"When a block of memory is allotted for future updates, such as the memory allocated to hold discretionary access control and primary group information, successive updates may exceed the amount of memory originally allotted. Since quota may already have been charged to several processes which have handles to the object, it is not reasonable to alter the size of the allocated memory. Instead, a request that requires more memory than has been allotted must fail and the STATUS_ALLOTED_SPACE_EXCEEDED error returned"
,0xC000009A,STATUS_INSUFFICIENT_RESOURCES,"Insufficient system resources exist to complete the API"
,0xC000009B,STATUS_DFS_EXIT_PATH_FOUND,"An attempt has been made to open a DFS exit path control file"
,0xC000009C,STATUS_DEVICE_DATA_ERROR,"STATUS_DEVICE_DATA_ERROR"
,0xC000009D,STATUS_DEVICE_NOT_CONNECTED,"STATUS_DEVICE_NOT_CONNECTED"
,0xC000009E,STATUS_DEVICE_POWER_FAILURE,"STATUS_DEVICE_POWER_FAILURE"
,0xC000009F,STATUS_FREE_VM_NOT_AT_BASE,"Virtual memory cannot be freed as base address is not the base of the region and a region size of zero was specified"
,0xC00000A0,STATUS_MEMORY_NOT_ALLOCATED,"An attempt was made to free virtual memory which is not allocated"
,0xC00000A1,STATUS_WORKING_SET_QUOTA,"The working set is not big enough to allow the requested pages to be locked"
,0xC00000A2,STATUS_MEDIA_WRITE_PROTECTED,"{Write Protect Error} The disk cannot be written to because it is write protected. Please remove the write protection from the volume %hs in drive %hs"
,0xC00000A3,STATUS_DEVICE_NOT_READY,"{Drive Not Ready} The drive is not ready for use; its door may be open. Please check drive %hs and make sure that a disk is inserted and that the drive door is closed"
,0xC00000A4,STATUS_INVALID_GROUP_ATTRIBUTES,"The specified attributes are invalid, or incompatible with the attributes for the group as a whole"
,0xC00000A5,STATUS_BAD_IMPERSONATION_LEVEL,"A specified impersonation level is invalid. Also used to indicate a required impersonation level was not provided"
,0xC00000A6,STATUS_CANT_OPEN_ANONYMOUS,"An attempt was made to open an Anonymous level token. Anonymous tokens may not be opened"
,0xC00000A7,STATUS_BAD_VALIDATION_CLASS,"The validation information class requested was invalid"
,0xC00000A8,STATUS_BAD_TOKEN_TYPE,"The type of a token object is inappropriate for its attempted use"
,0xC00000A9,STATUS_BAD_MASTER_BOOT_RECORD,"The type of a token object is inappropriate for its attempted use"
,0xC00000AA,STATUS_INSTRUCTION_MISALIGNMENT,"An attempt was made to execute an instruction at an unaligned address and the host system does not support unaligned instruction references"
,0xC00000AB,STATUS_INSTANCE_NOT_AVAILABLE,"The maximum named pipe instance count has been reached"
,0xC00000AC,STATUS_PIPE_NOT_AVAILABLE,"An instance of a named pipe cannot be found in the listening state"
,0xC00000AD,STATUS_INVALID_PIPE_STATE,"The named pipe is not in the connected or closing state"
,0xC00000AE,STATUS_PIPE_BUSY,"The specified pipe is set to complete operations and there are current I/O operations queued so it cannot be changed to queue operations"
,0xC00000AF,STATUS_ILLEGAL_FUNCTION,"The specified handle is not open to the server end of the named pipe"
,0xC00000B0,STATUS_PIPE_DISCONNECTED,"The specified named pipe is in the disconnected state"
